Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Ilham Panca Prakosa,@iam_prak,2024-06-21T01:25:02.000Z,False,"Broken home, bundir, hipotermia, demam berdarah, sakit lambung",0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1334842345364180995/i7fS_ePt_normal.jpg,https://x.com/iam_prak/status/1803962296768827400,tweet_id:1803962296768827400
Lis aja,@Lis_reeey2,2024-06-21T00:54:27.000Z,False,Demam berdarah pas hamil 6 bulan,0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1917865088234754048/h1sAPoCM_normal.jpg,https://x.com/Lis_reeey2/status/1803954601789657398,tweet_id:1803954601789657398
Koramil Polanharjo,@KPolanharjo,2024-06-20T21:38:59.000Z,False,"Sertu Priyo Prasetyo Babinsa Koramil 15/Polanharjo hadiri rapt Koordinasi dalm rangka pencegahan Demam Berdarah di lingkungam desa Binaan di Kantor desa Wangen Kecamatan Polanharjo Kabupaten Klaten.

@kodim_0723_klaten 
@korem074wrt_solo 
@kodam_diponegoro 
@tni_angkatan_darat",0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/963244090832830467/CtHxHs_p_normal.jpg,https://x.com/KPolanharjo/status/1803905409780191571,tweet_id:1803905409780191571
kangen hujan,@musim_pancaroba,2024-06-20T21:32:26.000Z,False,"Lagi musim peralihan, mungkin kamu demam berdarah.",0,0,0,79,[],[],[],https://pbs.twimg.com/profile_images/973508697409314817/jZBQejoa_normal.jpg,https://x.com/musim_pancaroba/status/1803903763004166580,tweet_id:1803903763004166580
brandon,@bhbaru,2024-06-20T17:17:24.000Z,True,demam berdarah kah?,1,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1861825106391212035/_lU_T-62_normal.jpg,https://x.com/bhbaru/status/1803839581743386843,tweet_id:1803839581743386843
Koramil 21 Juwiring,@koramil21jwr,2024-06-20T15:55:03.000Z,False,Dinas Kesehatan & Babinsa Koramil 23/Ceper Kodim 0723/Klaten lakukan Fogging Cegah Demam Berdarah di Wilayah Binaan#tni #tniad #kodamivdiponegoro #korem074wrt_solo #kodim0723klaten,0,0,0,74,"['#tni', '#tniad', '#kodamivdiponegoro', '#korem074wrt_solo', '#kodim0723klaten']",[],[],https://pbs.twimg.com/profile_images/1301201372818276353/TQgCEtrf_normal.jpg,https://x.com/koramil21jwr/status/1803818858714734946,tweet_id:1803818858714734946
ZHI ZHI,@zhiyinxu_,2024-06-20T15:18:33.000Z,False,"waktu kecil krna demam berdarah,brpa tahun lalu krna asam lambung",0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1905523602826604544/qAFlF97w_normal.jpg,https://x.com/zhiyinxu_/status/1803809669917687971,tweet_id:1803809669917687971
tempo.co,@tempodotco,2024-06-20T15:04:06.000Z,True,Kebiasaan Masyarakat yang Ikut Memicu Penyebaran Demam Berdarah https://gaya.tempo.co/read/1882255/kebiasaan-masyarakat-yang-ikut-memicu-penyebaran-demam-berdarah?utm_source=Twitter&utm_medium=dlvr.it… #TempoGaya,0,1,0,1.1K,['#TempoGaya'],[],[],https://pbs.twimg.com/profile_images/1895011381998424064/m0RPRhzr_normal.jpg,https://x.com/tempodotco/status/1803806036622778562,tweet_id:1803806036622778562
antaranews.com,@antaranews,2024-06-20T13:59:59.000Z,True,Kebiasaan masyarakat yang sering menampung air dan kurang menerapkan kebersihan menjadi salah satu faktor risiko penyebaran demam berdarah.,0,0,0,355,[],[],[],https://pbs.twimg.com/profile_images/1193345348573396992/Cd3dfZfq_normal.jpg,https://x.com/antaranews/status/1803789897750474810,tweet_id:1803789897750474810
tempo.co,@tempodotco,2024-06-20T12:30:38.000Z,True,Solusi Inovatif Sangat Diperlukan untuk Tekan Kasus Demam Berdarah Dengue https://gaya.tempo.co/read/1882186/solusi-inovatif-sangat-diperlukan-untuk-tekan-kasus-demam-berdarah-dengue?utm_source=Twitter&utm_medium=dlvr.it… #TempoGaya,0,0,0,993,['#TempoGaya'],[],[],https://pbs.twimg.com/profile_images/1895011381998424064/m0RPRhzr_normal.jpg,https://x.com/tempodotco/status/1803767413634420950,tweet_id:1803767413634420950
Pemerintah Provinsi Banten,@banten_pemprov,2024-06-20T12:00:35.000Z,True,"Warga sedulur Banten, penting bagi kita untuk mengenali gejala/ tanda dari penyakit Demam Berdarah Dengue atau DBD. 

Dengan mengetahui gejalanya, maka akan lebih mudah dalam menyembuhkannya.",1,0,1,129,[],[],[],https://pbs.twimg.com/profile_images/1252510756114796544/hZqfAsg0_normal.jpg,https://x.com/banten_pemprov/status/1803759851652468811,tweet_id:1803759851652468811
humaspolresmetro,@humaspolresmtr,2024-06-20T11:43:26.000Z,False,Sinergitas TNI dan Polri bersama masyarakat dalam menekan penyebaran penyakit demam berdarah di Kota Metro.,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1342176921384148993/mWNosVkE_normal.jpg,https://x.com/humaspolresmtr/status/1803755536879431727,tweet_id:1803755536879431727
Fimela,@FIMELAdotcom,2024-06-20T11:12:08.000Z,False,"Demam Berdarah Dengue Semakin Meningkat dan Bisa Menyerang Siapa Saja, Cegah dengan Vaksinasi: Cegah Demam Berdarah Dengue dengan Vaksinasi http://dlvr.it/T8X9K8",0,0,0,97,[],[],[],https://pbs.twimg.com/profile_images/1919719831248764928/r-zWiPUV_normal.jpg,https://x.com/FIMELAdotcom/status/1803747660299719069,tweet_id:1803747660299719069
Jejakperistiwa.id,@Jejakperistiwa2,2024-06-20T10:55:11.000Z,False,"Pencegahan Demam Berdarah, Fogging Dilaksanakan Di Jajaran Kodim 0808",0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1758555961114218496/NFrUxfOH_normal.jpg,https://x.com/Jejakperistiwa2/status/1803743393744363541,tweet_id:1803743393744363541
Radarnusantara.net,@radarnusantara3,2024-06-20T10:54:18.000Z,False,"Pencegahan Demam Berdarah, Fogging Dilaksanakan Di Jajaran Kodim 0808",0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1697684208678998016/zm97aEe1_normal.jpg,https://x.com/radarnusantara3/status/1803743172444475814,tweet_id:1803743172444475814
Kupas Berita,@KupasberitaNet,2024-06-20T10:53:47.000Z,False,"Blitar - Dalam upaya pencegahan penyakit demam berdarah, Kodim 0808/Blitar bersama Dinas Kesehatan Kota Blitar, pagi ini melaksanakan kegiatan fogging di Koramil jajaran dan Makodim 0808/Blitar, Kamis (20/6/2024).",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1758600650957733888/pPdKdwon_normal.jpg,https://x.com/KupasberitaNet/status/1803743041531896128,tweet_id:1803743041531896128
Libasjatim.com,@libasjatim,2024-06-20T10:52:52.000Z,False,"Blitar - Dalam upaya pencegahan penyakit demam berdarah, Kodim 0808/Blitar bersama Dinas Kesehatan Kota Blitar, pagi ini melaksanakan kegiatan fogging di Koramil jajaran dan Makodim 0808/Blitar, Kamis (20/6/2024).",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1829188893213675520/PjP6qQdD_normal.jpg,https://x.com/libasjatim/status/1803742810492789030,tweet_id:1803742810492789030
Targetberita Jatim,@TargetberitaJtm,2024-06-20T10:52:47.000Z,False,"Blitar - Dalam upaya pencegahan penyakit demam berdarah, Kodim 0808/Blitar bersama Dinas Kesehatan Kota Blitar, pagi ini melaksanakan kegiatan fogging di Koramil jajaran dan Makodim 0808/Blitar, Kamis (20/6/2024). https://targetberitajatim.com/pencegahan-demam-berdarah-fogging-dilaksanakan-di-jajaran-kodim-0808/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost…",0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1758567161994555392/OEpQZhYP_normal.png,https://x.com/TargetberitaJtm/status/1803742789382844557,tweet_id:1803742789382844557
Arwen; Welt's house husband.,@susuweltyang,2024-06-20T09:45:33.000Z,False,"Darah tinggi homosekDemam berdarah pansek
Pusing biseksual 
Darah rendah LGBT
Flu lesbi https://t.co/ku8S5QLkVd",1,0,0,121,[],[],[],https://pbs.twimg.com/profile_images/1915892705550602245/jqll_Kod_normal.jpg,https://x.com/susuweltyang/status/1803725869032288534,tweet_id:1803725869032288534
Media Indonesia,@mediaindonesia,2024-06-20T08:07:34.000Z,True,"SEORANG dokter spesialis anak Hapsari, menyarankan penggunaan konsep KLMNOPR untuk mengenali gejala demam berdarah (DB) pada anak.",0,0,0,247,[],[],[],https://pbs.twimg.com/profile_images/1881952191126331392/jiRnunoW_normal.jpg,https://x.com/mediaindonesia/status/1803701212480737748,tweet_id:1803701212480737748
IAN,@orangtitipan,2024-06-20T07:21:57.000Z,False,"Bisa dikarenakan jenis penyakit di tiap regional negara itu beda. Seperti masuk angin, dokter korea apakah paham? Penyakit demam berdarah mereka apakah bisa penanganannya? Btw dokter malaysia banyak juga yang lulusan FK di indonesia.",0,0,0,156,[],[],[],https://pbs.twimg.com/profile_images/1683521144782200835/zGkM0ct9_normal.jpg,https://x.com/orangtitipan/status/1803689732175700302,tweet_id:1803689732175700302
kodim klaten,@Kodim_Klaten,2024-06-20T06:22:21.000Z,False,Dinas Kesehatan & Babinsa Koramil 23/Ceper Kodim 0723/Klaten lakukan Fogging Cegah Demam Berdarah di Wilayah Binaan#tni #tniad #kodamivdiponegoro #korem074wrt_solo #kodim0723klaten,0,1,0,104,"['#tni', '#tniad', '#kodamivdiponegoro', '#korem074wrt_solo', '#kodim0723klaten']",[],[],https://pbs.twimg.com/profile_images/1660859523610054657/UlQyCd55_normal.jpg,https://x.com/Kodim_Klaten/status/1803674730739933500,tweet_id:1803674730739933500
min—nocis,@bubblebluebuk,2024-06-20T05:16:09.000Z,False,299. Kena demam berdarah,1,1,70,3.6K,[],[],[],https://pbs.twimg.com/profile_images/1832419438257123328/MBDRP2c2_normal.jpg,https://x.com/bubblebluebuk/status/1803658070737973546,tweet_id:1803658070737973546
sur suryanto,@suryanto3102,2024-06-20T03:32:41.000Z,False,Babinsa Koramil 17 Bandungan melaksanakan kegiatan penyuluhan tentang pencegahan nyamuk demam berdarah di desa Ngasem kecamatan Bandungan,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1773887750707859456/R8cTEI33_normal.jpg,https://x.com/suryanto3102/status/1803632032305783058,tweet_id:1803632032305783058
Lita Eliana,@litaelyn,2024-06-20T03:22:44.000Z,False,"“Demam berdarah disebabkan oleh siapa?”

Aedes aegyptiDengue virus (DENV1-4)",1,0,0,46,[],[],"['\\u274c', '\\u2705']",https://pbs.twimg.com/profile_images/1889589404387438592/AhSaMGE1_normal.jpg,https://x.com/litaelyn/status/1803629529312968724,tweet_id:1803629529312968724
Daily Kaltim,@daily_kaltim,2024-06-20T02:00:14.000Z,False,"Kasus demam berdarah dengue (DBD) berhasil mengalami penurunan sekitar 35 persen pada 2023 dan awal 2024. Namun, pada minggu ke-22 tahun 2024, kasus DBD kembali naik mencapai 119.709 kasus.

Selengkapnya kunjungi http://Dailykaltim.co atau klik link di bio#dailykaltim",0,0,0,17,['#dailykaltim'],[],[],https://pbs.twimg.com/profile_images/1748703915804430336/qKGesPCY_normal.jpg,https://x.com/daily_kaltim/status/1803608769168801811,tweet_id:1803608769168801811
Adam,@maldevaan,2024-06-20T01:39:17.000Z,False,Mending sakit berdarah dibanding demam,1,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1894531887785189376/J9l54kxq_normal.jpg,https://x.com/maldevaan/status/1803603498199818531,tweet_id:1803603498199818531
NusaBali.com,@nusabalicom,2024-06-20T01:36:16.000Z,False,"Bocah berusia 6 tahun asal Desa Manduang, Kecamatan/Kabupaten Klungkung, meninggal saat menjalani perawatan di rumah sakit swasta di Klungkung, Minggu (16/6). Bocah ini meninggal diduga akibat demam berdarah (DB).",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/945080460782092288/GHy0yfmd_normal.jpg,https://x.com/nusabalicom/status/1803602735989948794,tweet_id:1803602735989948794
Promkes Dinkes Jateng,@PromkesJateng,2024-06-20T01:03:31.000Z,False,"Hai sobat sehat.
Kenali fase demam berdarah dengue, jaga diri dan keluarga dan lingkungan dari penyakit demam berdarah.",0,0,0,98,[],[],[],https://pbs.twimg.com/profile_images/1027402538390147073/WpjXu206_normal.jpg,https://x.com/PromkesJateng/status/1803594496145498189,tweet_id:1803594496145498189
medcom_id,@medcom_id,2024-06-19T22:00:01.000Z,True,"Pada pasien demam berdarah, beberapa orang akan mengalami timbul ruam di kulit mereka. Menurut dr. Ian Suryadi Sutej, M Med Sc, Sp.A, selaku Dokter Spesialis Anak, ini adalah salah satu tanda penyembuhan.#DBD #MedcomId",0,0,0,182,"['#DBD', '#MedcomId']",[],[],https://pbs.twimg.com/profile_images/1876925106825703424/PaeiZjal_normal.jpg,https://x.com/medcom_id/status/1803548314886906358,tweet_id:1803548314886906358
arun ✧ akun ngomel,@bryophylum,2024-06-19T15:29:12.000Z,False,"Trombosit tinggi berarti ya ada kelainan di sumsum tulang, alias leukimia

Kalo kasus w trombisut turun tapi, resiko demam berdarah ",0,0,0,117,[],[],['\\U0001f61e'],https://pbs.twimg.com/profile_images/1842506309503168512/ButZFeBD_normal.jpg,https://x.com/bryophylum/status/1803449964439466171,tweet_id:1803449964439466171
POLSEK SENTOLO,@Humaspolseksen5,2024-06-19T15:08:09.000Z,False,Tujuan kegiatan untuk mengantisipasi dan menekan penyebaran nyamuk DB ( demam berdarah).Rabu 19/06/2024,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1330716010559598595/QLy4WBar_normal.jpg,https://x.com/Humaspolseksen5/status/1803444665250881799,tweet_id:1803444665250881799
POLSEK SENTOLO,@Humaspolseksen5,2024-06-19T15:04:50.000Z,False,"Rabu 19/06/2024
Maksud tujuan kegiatan tersebut adalah sebagai upaya menekan penyebaran nyamuk Aedes Aegypti yang dapat menularkan virus Dengue penyebab Demam Berdarah yang sudah menjangkiti beberapa warga masyarakat, team juga mengedukasi agar masyarakat mendukung program .",1,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1330716010559598595/QLy4WBar_normal.jpg,https://x.com/Humaspolseksen5/status/1803443832647983181,tweet_id:1803443832647983181
Kang Ojol | Kang Review,@papaojol,2024-06-19T14:09:29.000Z,True,"Cowo mau luka berdarah-darah, luka sampe beberapa jaitan, atau jatoh dari motor masih bisa hahahihi, santuy, dan berwibawa.

Tapi entah kenapa kalo demam tolong perlakukan kami seperti bayiiiiiik. Pwissssssss ..",0,0,0,364,[],[],[],https://pbs.twimg.com/profile_images/1408345221260189699/UBubHcsN_normal.jpg,https://x.com/papaojol/status/1803429902722760857,tweet_id:1803429902722760857
Ungkap Fakta,@UngkapfaktaNet,2024-06-19T09:00:36.000Z,False,"Blitar - Sebagai upaya pencegahan terhadap penyakit demam berdarah, Babinsa Koramil 0808/20 Sananwetan pagi ini melaksanakan kegiatan pendampingan fogging yang dilaksanakan oleh petugas kesehatan dari Puskesmas",0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1758572282388312064/jGqjRvrg_normal.jpg,https://x.com/UngkapfaktaNet/status/1803352169225056302,tweet_id:1803352169225056302
Targetberita Jatim,@TargetberitaJtm,2024-06-19T09:00:18.000Z,False,"Blitar - Sebagai upaya pencegahan terhadap penyakit demam berdarah, Babinsa Koramil 0808/20 Sananwetan pagi ini melaksanakan kegiatan pendampingan fogging yang dilaksanakan oleh petugas kesehatan dari Puskesmas https://targetberitajatim.com/basmi-sarang-nyamuk-babinsa-koramil-0808-20-sananwetan-dampingi-kegiatan-fogging/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost…",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1758567161994555392/OEpQZhYP_normal.png,https://x.com/TargetberitaJtm/status/1803352095497601508,tweet_id:1803352095497601508
Libasjatim.com,@libasjatim,2024-06-19T09:00:12.000Z,False,"Blitar - Sebagai upaya pencegahan terhadap penyakit demam berdarah, Babinsa Koramil 0808/20 Sananwetan pagi ini melaksanakan kegiatan pendampingan fogging yang dilaksanakan oleh petugas kesehatan dari Puskesmas",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1829188893213675520/PjP6qQdD_normal.jpg,https://x.com/libasjatim/status/1803352068469477614,tweet_id:1803352068469477614
Kupas Berita,@KupasberitaNet,2024-06-19T08:59:40.000Z,False,"Blitar - Sebagai upaya pencegahan terhadap penyakit demam berdarah, Babinsa Koramil 0808/20 Sananwetan pagi ini melaksanakan kegiatan pendampingan fogging yang dilaksanakan oleh petugas kesehatan dari Puskesmas",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1758600650957733888/pPdKdwon_normal.jpg,https://x.com/KupasberitaNet/status/1803351933249343951,tweet_id:1803351933249343951
SI TIK POLRES GIANYAR,@sitik_GYR,2024-06-19T07:19:58.000Z,False,"Upaya mencegah timbulnya penyakit demam berdarah Bhabinkamtibmas Desa Temesi Aiptu Ngakan Anta Kumara, S.H. monitoring kegiatan Fogging yang dilaksanakan oleh petugas dari Dinas Kesehatan Kabupaten Gianyar, Rabu (19/06/2024).#divisihumaspolri#quickwinspresisi#poldabali",0,0,0,15,"['#divisihumaspolri', '#quickwinspresisi', '#poldabali']",[],[],https://pbs.twimg.com/profile_images/1599590214099292160/XT9HNaTx_normal.jpg,https://x.com/sitik_GYR/status/1803326845192118333,tweet_id:1803326845192118333
HMDM FMIPA UI,@HMDMathUI,2024-06-19T06:54:38.000Z,False,"Nama: Gladys Nathania Banuarea
Pukul: 13.00–15.00 WIB
Judul: Masalah Kontrol Optimal pada Penanggulangan Demam Berdarah Dengue Menggunakan Intervensi Penemuan Kasus Aktif dan Fumigasi

Nama: Latifa Aulia Esmananda
Pukul: 15.00–17.00 WIB
Judul: -",0,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1038400748936032257/mV9AIU8N_normal.jpg,https://x.com/HMDMathUI/status/1803320470789562670,tweet_id:1803320470789562670
HMDM FMIPA UI,@HMDMathUI,2024-06-19T06:51:30.000Z,False,"Nama: Gladys Nathania Banuarea
Pukul: 13.00–15.00 WIB
Judul: Masalah Kontrol Optimal pada Penanggulangan Demam Berdarah Dengue Menggunakan Intervensi Penemuan Kasus Aktif dan Fumigasi

Nama: Latifa Aulia Esmananda
Pukul: 15.00–17.00 WIB
Judul: -",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1038400748936032257/mV9AIU8N_normal.jpg,https://x.com/HMDMathUI/status/1803319680393711793,tweet_id:1803319680393711793
POLSEK TEGALLALANG,@POLSEKTGLL_15,2024-06-19T06:43:12.000Z,False,"Upaya mencegah timbulnya penyakit demam berdarah Bhabinkamtibmas Desa Temesi Aiptu Ngakan Anta Kumara, S.H. monitoring kegiatan Fogging yang dilaksanakan oleh petugas dari Dinas Kesehatan Kabupaten Gianyar, Rabu (19/06/2024).#divisihumaspolri#quickwinspresisi#poldabali",0,0,0,17,"['#divisihumaspolri', '#quickwinspresisi', '#poldabali']",[],[],https://pbs.twimg.com/profile_images/1647967686159392769/ON_3H3fS_normal.jpg,https://x.com/POLSEKTGLL_15/status/1803317592381333901,tweet_id:1803317592381333901
Kementerian Kesehatan RI,@KemenkesRI,2024-06-19T05:11:26.000Z,True,"Anak mengalami demam? Jangan sampai kecolongan ya#Healthies, demam merupakan respons tubuh saat masuknya suatu penyakit. Salah satunya penyakit demam berdarah (DBD)

Lantas, bagaimana cara membedakan demam karena DBD dan demam akibat penyakit lainnya?",3,1,1,1.8K,['#Healthies'],[],['\\U0001f645'],https://pbs.twimg.com/profile_images/1754511736122863616/yTnsuzzE_normal.jpg,https://x.com/KemenkesRI/status/1803294499092963774,tweet_id:1803294499092963774
Capricorn,@tyassss___,2024-06-19T04:05:11.000Z,False,"Demam berdarah tp diagnosa dokternya tifus. Darah udah memgental, infus 6x baru bisa. Mak gw panik bgt wkwk",0,0,0,42,[],[],[],https://pbs.twimg.com/profile_images/1895838285890797575/wvs9fiSX_normal.jpg,https://x.com/tyassss___/status/1803277824108929302,tweet_id:1803277824108929302
IG :Kulinersukoharjo,@Kuliner_SKH,2024-06-19T03:25:56.000Z,False,MENCEGAH DEMAM BERDARAH DI RUMAH,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/473384222921474048/2hDIQRGH_normal.png,https://x.com/Kuliner_SKH/status/1803267947223458228,tweet_id:1803267947223458228
nala,@swasns,2024-06-19T03:10:43.000Z,False,jepaaaa meleng akunya terus lutut aku berdarah banyak banget sampe jadi demam,0,0,0,25,[],[],"['\\u2639\\ufe0f', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1920188591453732864/5NlDUpOj_normal.jpg,https://x.com/swasns/status/1803264117383590326,tweet_id:1803264117383590326
SENANGSENANG.ID,@RedaksiSENANG2,2024-06-19T00:24:12.000Z,False,"Kemenkes: Waspada DBD di Musim Kemarau, 621 Kasus Demam Berdarah Berujung Kematian",0,0,0,57,[],[],[],https://pbs.twimg.com/profile_images/1610896413512327168/heLGFiac_normal.jpg,https://x.com/RedaksiSENANG2/status/1803222213023375814,tweet_id:1803222213023375814
Verrianto Madjowa,@verrianto_m,2024-06-18T18:38:27.000Z,False,Kelompok Umur 15 – 44 Tahun Paling Banyak Terkena Demam Berdarah Dengue via  https://darilaut.id/berita/kelompok-umur-15-44-tahun-paling-banyak-terkena-demam-berdarah-dengue…,0,0,0,23,[],['@darilautID'],[],https://pbs.twimg.com/profile_images/1485633424694329344/GSrhkE9o_normal.jpg,https://x.com/verrianto_m/status/1803135201188729277,tweet_id:1803135201188729277
off,@urrrrrrrrrrrrrh,2024-06-18T17:20:55.000Z,False,Pernah hampir meninggal gara2 demam berdarah ,0,0,0,26,[],[],['\\U0001f642'],https://pbs.twimg.com/profile_images/1848545994285453314/CTQm3Gq1_normal.jpg,https://x.com/urrrrrrrrrrrrrh/status/1803115691412967567,tweet_id:1803115691412967567
CA,@chacaatmika,2024-06-18T15:23:30.000Z,False,Cegah Demam Berdarah dengan Lakukan #Ayo3MPlusVaksinDBDhttp://chacaatmika.com/2024/03/pentingnya-vaksin-demam-berdarah.html…,1,0,0,137,['#Ayo3MPlusVaksinDBD'],[],[],https://pbs.twimg.com/profile_images/1780983404714237952/UTRzgTTJ_normal.jpg,https://x.com/chacaatmika/status/1803086141241069858,tweet_id:1803086141241069858
dita permata,@ditapermata1346,2024-06-18T12:33:57.000Z,False,Demam berdarah dan migrain,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1302049999904100353/YUfRvfjz_normal.jpg,https://x.com/ditapermata1346/status/1803043472498405686,tweet_id:1803043472498405686
tempo.co,@tempodotco,2024-06-18T12:31:06.000Z,True,"Musim Kemarau Segera Tiba, Waspada Potensi Penyakit Demam Berdarah Meningkat https://gaya.tempo.co/read/1881334/musim-kemarau-segera-tiba-waspada-potensi-penyakit-demam-berdarah-meningkat?utm_source=Twitter&utm_medium=dlvr.it… #TempoGaya",0,1,5,1.1K,['#TempoGaya'],[],[],https://pbs.twimg.com/profile_images/1895011381998424064/m0RPRhzr_normal.jpg,https://x.com/tempodotco/status/1803042754848797183,tweet_id:1803042754848797183
Raya,@izryzy,2024-06-18T12:15:30.000Z,False,Makin banyak yang kena demam berdarah. Sehat-sehat selalu semua. ,0,0,0,35,[],[],['\\u2728'],https://pbs.twimg.com/profile_images/1684560031839297536/y2f3zRGE_normal.jpg,https://x.com/izryzy/status/1803038831257768104,tweet_id:1803038831257768104
Rikho Saputera Orariri Sinurat,@Oraririkho,2024-06-18T12:06:20.000Z,False,Eh masih bener gak sih ciri2 nyamuk demam berdarah itu ada motif garis putih2?,1,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/561077335588208640/p1IHc39f_normal.jpeg,https://x.com/Oraririkho/status/1803036522314363310,tweet_id:1803036522314363310
Rikho Saputera Orariri Sinurat,@Oraririkho,2024-06-18T12:06:18.000Z,False,Gw rasa yang barusan terbang ini adalah nyamuk demam berdarah. Ada garis putih2nya.,1,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/561077335588208640/p1IHc39f_normal.jpeg,https://x.com/Oraririkho/status/1803036515431510520,tweet_id:1803036515431510520
dani produk,@bibbinam,2024-06-18T11:52:15.000Z,False,"penyakit yang sudah ku dapatkan selama tpb ini
#1 infeksi ginjal
#2 demam berdarah#3 tenggorokan berdarah (new)
#4 memar setengah kaki
#5 muntah beruntun",7,0,12,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1916392415432478722/5P5pQlMc_normal.jpg,https://x.com/bibbinam/status/1803032977330544766,tweet_id:1803032977330544766
Reza,@Zapeach_,2024-06-18T11:00:54.000Z,True,Pas demam berdarah,0,0,1,184,[],[],[],https://pbs.twimg.com/profile_images/1593798724295462912/EuKZtfwC_normal.jpg,https://x.com/Zapeach_/status/1803020057976655978,tweet_id:1803020057976655978
Pikiran Rakyat,@pikiran_rakyat,2024-06-18T08:41:08.000Z,True,"Hari Demam Berdarah Dengue (DBD) ASEAN diperingati setiap tanggal 15 Juni. Ditetapkannya hari demam berdarah merupakan bentuk pengingat soal bahaya demam berdarah yang angkanya masih saja tinggi terutama di wilayah Asia Tenggara.
.
Kementerian Kesehatan (Kemenkes) mengklaim kasus",0,0,1,522,[],[],[],https://pbs.twimg.com/profile_images/1910132773064687616/9DFXgNRU_normal.jpg,https://x.com/pikiran_rakyat/status/1802984880634257720,tweet_id:1802984880634257720
trust4prevail,@pernahsakiit,2024-06-18T06:53:06.000Z,False,utara demam berdarah,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1901851804205527040/HdUXqCvD_normal.jpg,https://x.com/pernahsakiit/status/1802957696636760297,tweet_id:1802957696636760297
JokoHamdan,@hamdan_joko,2024-06-18T06:31:13.000Z,False,"U membasmi demam berdarah, kita perlu bersih2 kok. Sedia hujan sebelum payung.",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1187896622472056832/tRV6LasZ_normal.jpg,https://x.com/hamdan_joko/status/1802952188031111489,tweet_id:1802952188031111489
Allianz Indonesia,@AllianzID,2024-06-18T06:29:49.000Z,True,"Belakangan, kasus DBD tembus 91 Ribu! WOW! Nah, tahu gak kalau vaksin Demam Berdarah Dengue (DBD) udah hadir di Indonesia, Iho! 

Apa aja sih syaratnya? Yuk, cek sama-sama! ",1,2,3,373,[],[],"['\\U0001f631', '\\u2728']",https://pbs.twimg.com/profile_images/1124142986600767488/ovHKVBED_normal.png,https://x.com/AllianzID/status/1802951836984287328,tweet_id:1802951836984287328
Provinsi Jawa Tengah,@provjateng,2024-06-18T06:28:11.000Z,False,"Tangani Demam Berdarah, Warga Didorong Gotong Royong Perhatikan Lingkungan - #JatengGayeng",0,0,1,215,['#JatengGayeng'],[],[],https://pbs.twimg.com/profile_images/1892476490253815808/NnmjocLc_normal.jpg,https://x.com/provjateng/status/1802951424416108770,tweet_id:1802951424416108770
Rutan Kelas IIA Palangkaraya,@rtnpalangkaraya,2024-06-18T04:24:45.000Z,False,Selamat Hari Demam Berdarah Dengue ASEAN Tahun 2024#KemenkumhamRI #KumhamPasti #kemenkumhamkalteng#kanwilkemenkumhamkalteng#divisipaskalteng #rutanpalangkaraya #bambangwidiyanto36,0,0,0,37,"['#KemenkumhamRI', '#KumhamPasti', '#kemenkumhamkalteng', '#kanwilkemenkumhamkalteng', '#divisipaskalteng', '#rutanpalangkaraya', '#bambangwidiyanto36']",[],[],https://pbs.twimg.com/profile_images/1314097838117195776/Aahk4rzt_normal.jpg,https://x.com/rtnpalangkaraya/status/1802920359848771838,tweet_id:1802920359848771838
